,0
1518,RP11-539G18.3
1519,N4BP2
1520,RHOH
1521,RBM47
1522,NSUN7
1523,APBB2
1524,ATP8A1
1525,GNPDA2
1526,RP11-700J17.2
1527,GABRA2
1528,COMMD8
1529,ATP10D
1530,RP11-121C2.2
1531,NIPAL1
1532,TXK
1533,TEC
1534,FRYL
1535,OCIAD1
1536,USP46
1537,ERVMER34-1
1538,SCFD2
1539,PDGFRA
1540,KDR
1541,EXOC1
1542,HOPX
1543,SPINK2
1544,IGFBP7
1545,UBA6-AS1
1546,CSN3
1547,JCHAIN
1548,RUFY3
1549,GRSF1
1550,SLC4A4
1551,ADAMTS3
1552,COX18
1553,CXCL1
1554,CXCL5
1555,CXCL3
1556,EREG
1557,AREG
1558,CDKL2
1559,G3BP2
1560,USO1
1561,CXCL11
1562,NUP54
1563,FAM47E
1564,STBD1
1565,CCDC158
1566,SHROOM3
1567,CCNG2
1568,RP11-109G23.3
1569,ANTXR2
1570,RASGEF1B
1571,RP11-127B20.2
1572,ENOPH1
1573,MRPS18C
1574,MAPK10
1575,PTPN13
1576,SPP1
1577,ABCG2
1578,HERC5
1579,HERC3
1580,FAM13A-AS1
1581,GPRIN3
1582,SNCA
1583,MMRN1
1584,PDLIM5
1585,ADH5
1586,TRMT10A
1587,DAPP1
1588,DNAJB14
1589,PPP3CA
1590,FLJ20021
1591,BANK1
1592,RP11-499E18.1
1593,AF213884.2
1594,MANBA
1595,UBE2D3-AS1
1596,CISD2
1597,CENPE
1598,CXXC4
1599,AC004069.2
1600,TET2
1601,INTS12
1602,GSTCD
1603,NPNT
1604,TBCK
